"","area","persona","Sexo","Edad","RelacionParentezco","Seguro_social","Estado_civil","Asiste_clases","Nivelinstruccion","Sabe_leer_escribir","Obtuvo_titulo","Autoidentificacion","Trabja","Actividad_hogar","Razon_notrabajo","Razon_covid","Horas_trabajo_semanal","Condicion_inactividad","Categoria_ocupacion","Tipo_trabajo","Años_trabajo","Numero_trabajo","Horas_trabajo_principal","Forma_Seguridad_social","Ingreso_transacciones_capital","Ingresos_jubilacion","Donaciones","Remesas","Recibe_Bono_DDHH","Monto_Bono_DDHH","Recibe_Bono_Discapacidad","Monto_Bono_Discapacidad","IngresoLaboral","Principal_motivo_desempleo","Condicion_actividad","Empleo","Desempleo","Sectores_empleados","Grupo_ocupacion","Rama_actividad","Nivel_instruccion","Categorias_edad","Ingreso_laboral","Ingresos_totales"
"7602"," Urbana ",1," Hombre ",60," Jefe "," IESS, seguro general "," Casado(a) "," No "," Superior Universitario ",""," No "," Mestizo "," Si ","","","",38,""," Trabajador del hogar no remunerado ","",13," Uno ",36," No aporta ",NA,600,NA,NA," No ",NA," No ",NA,"","","Empleo no remunerado","Población con empleo","","Sector Formal","Trabajad. de los servicios y comerciantes","G. Comercio, reparación vehículos","Superior","40-64",NA,600
"7603"," Urbana ",1," Hombre ",34," Jefe "," ISSFA, ISSPOL "," Casado(a) "," No "," Secundaria ","",""," Mestizo "," Si ","","","",38,""," Empleado de gobierno ","Con nombramiento ",8," Uno ",36," Seguro del ISSFA o ISSPOL ",NA,NA,NA,NA," No ",NA," No ",NA,"1100","","Empleo Adecuado/Pleno","Población con empleo","","Sector Formal","Trabajad. de los servicios y comerciantes","O .Administración pública, defensa y seguridad social","Educación Media/Bachillerato","25-39",1100,1100
"7604"," Urbana ",1," Hombre ",63," Jefe "," ISSFA, ISSPOL "," Casado(a) "," No "," Primaria "," Si ",""," Blanco "," No "," Labores agrícolas, cuidado animales ","","",69,""," Trabajador del hogar no remunerado ","",14," Uno ",65," No aporta ",NA,900,NA,NA," No ",NA," No ",NA,"","","Empleo no remunerado","Población con empleo","","Sector Informal","Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca","Educación Básica","40-64",NA,900
"7605"," Urbana ",1," Hombre ",34," Jefe "," Ninguno "," Unión libre "," No "," Secundaria ","",""," Mestizo "," No "," No realizó ninguna actividad ","","",NA,""," Jornalero o peón ","",NA,"",NA," No aporta ",NA,NA,200,NA," No ",NA," No ",NA,""," Terminación de contrato ","Desempleo abierto","","Población con desempleo","","","","Educación Básica","25-39",NA,200
"7606"," Urbana ",1," Hombre ",52," Jefe "," Ninguno "," Casado(a) "," No "," Primaria "," Si ",""," Mestizo "," No "," No realizó ninguna actividad ","","",NA," Incapacitado ","","",NA,"",NA," No aporta ",NA,NA,240,NA," No ",NA," No ",NA,"","","Población Económicamente Inactiva","","","","","","Educación Básica","40-64",NA,240
"7607"," Urbana ",1," Hombre ",51," Jefe "," IESS, seguro general "," Casado(a) "," No "," Post-grado ",""," Si "," Mestizo "," Si ","","","",38,""," Empleado de gobierno "," Con contrato temporal, ocasional o eventual",13," Uno ",36," IESS General ",NA,NA,NA,NA," No ",NA," No ",NA,"2200","","Empleo Adecuado/Pleno","Población con empleo","","Sector Formal","Personal direct./admin. pública y empresas","O .Administración pública, defensa y seguridad social","Superior","40-64",2200,2200
"7608"," Urbana ",1," Mujer ",77," Jefe "," IESS, seguro  campesino "," Viudo(a) "," No "," Primaria "," Si ",""," Mestizo "," Si ","","","",26,""," Cuenta Propia ","",77," Uno ",72," No aporta ",NA,100,30,NA," No ",NA," No ",NA,"70","","Otro empleo no pleno","Población con empleo","","Sector Informal","Trabajad. de los servicios y comerciantes","G. Comercio, reparación vehículos","Educación Básica","65 y más",70,200
"7609"," Urbana ",1," Hombre ",30," Jefe "," Ninguno "," Casado(a) "," No "," Secundaria ","",""," Mestizo "," Si ","","","",70,""," Empleado privado ","Con contrato permanente / indefinido / estable o de planta",57," Uno ",66," No aporta ",NA,NA,NA,NA," No ",NA," No ",NA,"460","","Empleo Adecuado/Pleno","Población con empleo","","Sector Formal","Operadores de instalac. máquinas y montad.","H. Transporte y almacenamiento","Educación Media/Bachillerato","25-39",460,460
"7610"," Urbana ",1," Hombre ",56," Jefe "," Ninguno "," Casado(a) "," No "," Secundaria ","",""," Mestizo "," Si ","","","",43,""," Cuenta Propia ","",46," Uno ",41," No aporta ",NA,NA,NA,NA," No ",NA," No ",NA,"50","","Otro empleo no pleno","Población con empleo","","Sector Informal","Trabajad. calificados agropecuarios y pesqueros","A. Agricultura, ganadería caza y silvicultura y pesca","Educación Básica","40-64",50,50
"7611"," Urbana ",1," Hombre ",46," Jefe "," IESS, seguro general voluntario "," Casado(a) "," No "," Primaria "," Si ",""," Mestizo "," Si ","","","",60,""," Patrono ","",3," Uno ",58," IESS Voluntario ",NA,NA,NA,NA," No ",NA," No ",NA,"200","","Otro empleo no pleno","Población con empleo","","Sector Formal","Operadores de instalac. máquinas y montad.","H. Transporte y almacenamiento","Educación Básica","40-64",200,200
"7612"," Urbana ",1," Hombre ",37," Jefe "," IESS, seguro general "," Casado(a) "," No "," Superior Universitario ",""," Si "," Mestizo "," Si ","","","",38,""," Empleado de gobierno "," Con contrato temporal, ocasional o eventual",13," Uno ",36," IESS General ",NA,NA,50,NA," No ",NA," No ",NA,"2525","","Empleo Adecuado/Pleno","Población con empleo","","Sector Formal","Personal direct./admin. pública y empresas","O .Administración pública, defensa y seguridad social","Superior","25-39",2525,2575
"7613"," Urbana ",1," Hombre ",42," Jefe "," Ninguno "," Unión libre "," No "," Superior Universitario ",""," Si "," Mestizo "," Si ","","","",38,""," Cuenta Propia ","",5," Uno ",36," No aporta ",NA,NA,NA,NA," No ",NA," No ",NA,"350","","Subempleo por insuficiencia de ingresos","Población con empleo","","Sector Formal","Profesionales científicos e intelectuales","M. Actividades profesionales, científicas y técnicas","Superior","40-64",350,350
"7614"," Urbana ",1," Hombre ",50," Jefe "," IESS, seguro general voluntario "," Casado(a) "," No "," Secundaria ","",""," Mestizo "," Si ","","","",40,""," Cuenta Propia ","",33," Uno ",38," IESS Voluntario ",NA,NA,NA,NA," No ",NA," No ",NA,"450","","Empleo Adecuado/Pleno","Población con empleo","","Sector Formal","Oficiales operarios y artesanos","G. Comercio, reparación vehículos","Educación Media/Bachillerato","40-64",450,450
"7615"," Rural ",1," Mujer ",30," Jefe "," Ninguno "," Divorciado(a) "," No "," Secundaria ","",""," Mestizo "," Si ","","","",10,""," Cuenta Propia ","",1," Uno ",9," No aporta ",NA,NA,300,NA," No ",NA," No ",NA,"110","","Subempleo por insuficiencia de tiempo de trabajo","Población con empleo","","Sector Informal","Trabajad. calificados agropecuarios y pesqueros","A. Agricultura, ganadería caza y silvicultura y pesca","Educación Media/Bachillerato","25-39",110,410
"7616"," Rural ",1," Hombre ",23," Jefe "," Ninguno "," Casado(a) "," No "," Educación  Media ","",""," Mestizo "," Si ","","","",38,""," Jornalero o peón "," Por jornal",35," Uno ",36," No aporta ",NA,NA,50,NA," No ",NA," No ",NA,"300","","Subempleo por insuficiencia de ingresos","Población con empleo","","Sector Informal","Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca","Educación Media/Bachillerato","18-24",300,350
"7617"," Rural ",1," Hombre ",48," Jefe "," IESS, seguro general "," Casado(a) "," No "," Superior Universitario ",""," Si "," Mestizo "," Si ","","","",38,""," Empleado de gobierno "," Con contrato temporal, ocasional o eventual",10," Uno ",36," IESS General ",NA,NA,NA,NA," No ",NA," No ",NA,"3020","","Empleo Adecuado/Pleno","Población con empleo","","Sector Formal","Profesionales científicos e intelectuales","O .Administración pública, defensa y seguridad social","Superior","40-64",3020,3020
"7618"," Rural ",1," Hombre ",68," Jefe "," Ninguno "," Unión libre "," No "," Primaria "," Si ",""," Mestizo "," Si ","","","",21,""," Jornalero o peón "," Por jornal",58," Uno ",19," No aporta ",NA,NA,NA,NA," Si ",100," No ",NA,"80","","Subempleo por insuficiencia de tiempo de trabajo","Población con empleo","","No Clasificados por Sector","Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca","Educación Básica","65 y más",80,180
"7619"," Rural ",1," Hombre ",95," Jefe "," Ninguno "," Viudo(a) "," No "," Primaria "," Si ",""," Mestizo "," No "," No realizó ninguna actividad ","","",NA," Incapacitado ","","",NA,"",NA," No aporta ",NA,NA,10,NA," Si ",115," No ",NA,"","","Población Económicamente Inactiva","","","","","","Educación Básica","65 y más",NA,125
"7620"," Rural ",1," Hombre ",46," Jefe "," Ninguno "," Casado(a) "," No "," Primaria "," Si ",""," Mestizo "," Si ","","","",21,""," Jornalero o peón "," Por jornal",25," Uno ",19," No aporta ",NA,NA,NA,NA," No ",NA," No ",NA,"240","","Subempleo por insuficiencia de tiempo de trabajo","Población con empleo","","Sector Informal","Trabajad. calificados agropecuarios y pesqueros","A. Agricultura, ganadería caza y silvicultura y pesca","Educación Básica","40-64",240,240
"7621"," Rural ",1," Hombre ",40," Jefe "," Ninguno "," Casado(a) "," No "," Primaria "," Si ",""," Mestizo "," Si ","","","",24,""," Trabajador del hogar no remunerado ","",22," Uno ",22," No aporta ",NA,NA,50,NA," No ",NA," No ",NA,"","","Subempleo por insuficiencia de tiempo de trabajo","Población con empleo","","Sector Informal","Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca","Educación Básica","40-64",NA,50
"7622"," Urbana ",1," Hombre ",30," Jefe "," IESS, seguro general "," Unión libre "," No "," Secundaria ","",""," Mestizo "," Si ","","","",38,""," Empleado de gobierno ","Con nombramiento ",77," Uno ",36," IESS General ",NA,NA,NA,NA," No ",NA," No ",NA,"587","","Empleo Adecuado/Pleno","Población con empleo","","Sector Formal","Técnicos y profesionales de nivel medio","O .Administración pública, defensa y seguridad social","Educación Media/Bachillerato","25-39",587,587
"7623"," Urbana ",1," Mujer ",49," Jefe "," ISSFA, ISSPOL "," Separado(a) "," No "," Secundaria ","",""," Mestizo "," Si ","","","",49,""," Cuenta Propia ","",57," Uno ",47," No aporta ",NA,NA,NA,NA," No ",NA," No ",NA,"490","","Empleo Adecuado/Pleno","Población con empleo","","Sector Formal","Oficiales operarios y artesanos","G. Comercio, reparación vehículos","Educación Media/Bachillerato","40-64",490,490
"7624"," Urbana ",1," Hombre ",57," Jefe "," Ninguno "," Casado(a) "," No "," Superior Universitario ",""," Si "," Mestizo "," Si ","","","",46,""," Cuenta Propia ","",6," Uno ",44," No aporta ",NA,NA,NA,NA," No ",NA," No ",NA,"1000","","Empleo Adecuado/Pleno","Población con empleo","","Sector Formal","Trabajad. de los servicios y comerciantes","G. Comercio, reparación vehículos","Superior","40-64",1000,1000
"7625"," Urbana ",1," Mujer ",41," Jefe "," IESS, seguro general "," Unión libre "," No "," Superior Universitario ",""," Si "," Mestizo "," Si ","","","",38,""," Empleado de gobierno "," Con contrato temporal, ocasional o eventual",1," Uno ",36," IESS General ",NA,NA,NA,NA," No ",NA," No ",NA,"908","","Empleo Adecuado/Pleno","Población con empleo","","Sector Formal","Profesionales científicos e intelectuales","Q. Actividades, servicios sociales y de salud","Superior","40-64",908,908
"7626"," Urbana ",1," Hombre ",58," Jefe "," IESS, seguro general voluntario "," Viudo(a) "," No "," Superior Universitario ",""," No "," Mestizo "," Si ","","","",38,""," Cuenta Propia ","",13," Uno ",36," IESS Voluntario ",NA,NA,NA,NA," No ",NA," No ",NA,"205","","Subempleo por insuficiencia de ingresos","Población con empleo","","Sector Formal","Operadores de instalac. máquinas y montad.","C. Industrias manufactureras","Superior","40-64",205,205
"7627"," Urbana ",1," Hombre ",46," Jefe "," IESS, seguro general voluntario "," Unión libre "," No "," Secundaria ","",""," Mestizo "," No "," No realizó ninguna actividad ","","",NA,""," Empleado privado ","",NA,"",NA," IESS Voluntario ",NA,NA,380,NA," No ",NA," No ",NA,""," Terminación de contrato ","Desempleo abierto","","Población con desempleo","","","","Educación Básica","40-64",NA,380
"7628"," Urbana ",1," Hombre ",45," Jefe "," Ninguno "," Casado(a) "," No "," Superior Universitario ",""," Si "," Mestizo "," Si ","","","",49,""," Cuenta Propia ","",46," Uno ",47," No aporta ",300,NA,NA,NA," No ",NA," No ",NA,"1000","","Empleo Adecuado/Pleno","Población con empleo","","Sector Formal","Trabajad. de los servicios y comerciantes","G. Comercio, reparación vehículos","Superior","40-64",1000,1300
"7629"," Urbana ",1," Hombre ",31," Jefe "," IESS, seguro general "," Casado(a) "," No "," Superior Universitario ",""," Si "," Mestizo "," Si ","","","",38,""," Empleado de gobierno "," Con contrato temporal, ocasional o eventual",57," Uno ",36," IESS General ",NA,NA,100,NA," No ",NA," No ",NA,"655","","Empleo Adecuado/Pleno","Población con empleo","","Sector Formal","Profesionales científicos e intelectuales","P. Enseñanza","Superior","25-39",655,755
"7630"," Urbana ",1," Hombre ",28," Jefe "," Ninguno "," Casado(a) "," No "," Superior Universitario ",""," Si "," Mestizo "," Si ","","","",38,""," Cuenta Propia ","",46," Uno ",36," No aporta ",NA,NA,150,NA," No ",NA," No ",NA,"800","","Empleo Adecuado/Pleno","Población con empleo","","Sector Formal","Profesionales científicos e intelectuales","M. Actividades profesionales, científicas y técnicas","Superior","25-39",800,950
"7631"," Urbana ",1," Hombre ",67," Jefe "," IESS, seguro  campesino "," Casado(a) "," No "," Primaria "," Si ",""," Mestizo "," Si ","","","",38,""," Cuenta Propia ","",47," Uno ",36," Seguro Campesino ",150,NA,NA,NA," No ",NA," No ",NA,"300","","Otro empleo no pleno","Población con empleo","","Sector Informal","Trabajad. calificados agropecuarios y pesqueros","A. Agricultura, ganadería caza y silvicultura y pesca","Educación Básica","65 y más",300,450
"7632"," Urbana ",1," Hombre ",49," Jefe "," IESS, seguro general voluntario "," Casado(a) "," No "," Post-grado ",""," Si "," Mestizo "," No "," Labores agrícolas, cuidado animales ","","",16,""," Cuenta Propia ","",32," Uno ",25," IESS Voluntario ",NA,NA,NA,NA," No ",NA," No ",NA,"600","","Subempleo por insuficiencia de tiempo de trabajo","Población con empleo","","Sector Formal","Trabajad. calificados agropecuarios y pesqueros","A. Agricultura, ganadería caza y silvicultura y pesca","Superior","40-64",600,600
"7633"," Urbana ",1," Hombre ",33," Jefe "," IESS, seguro general "," Casado(a) "," No "," Superior Universitario ",""," Si "," Mestizo "," Si ","","","",38,""," Empleado de gobierno ","Con nombramiento ",3," Uno ",36," IESS General ",NA,NA,150,NA," No ",NA," No ",NA,"833","","Empleo Adecuado/Pleno","Población con empleo","","Sector Formal","Técnicos y profesionales de nivel medio","O .Administración pública, defensa y seguridad social","Superior","25-39",833,983
"7634"," Urbana ",1," Mujer ",78," Jefe "," IESS, seguro  campesino "," Divorciado(a) "," No "," Primaria "," Si ",""," Mestizo "," No "," No realizó ninguna actividad ","","",NA," Jubilado pensión ","","",NA,"",NA," No aporta ",NA,100,NA,NA," No ",NA," No ",NA,"","","Población Económicamente Inactiva","","","","","","Educación Básica","65 y más",NA,100
"7635"," Urbana ",1," Mujer ",32," Jefe "," IESS, seguro general "," Soltero(a) "," No "," Secundaria ","",""," Mestizo "," Si ","","","",38,""," Empleado de gobierno ","Con nombramiento ",35," Uno ",36," IESS General ",NA,NA,NA,NA," No ",NA," No ",NA,"589","","Empleo Adecuado/Pleno","Población con empleo","","Sector Formal","Técnicos y profesionales de nivel medio","Q. Actividades, servicios sociales y de salud","Educación Media/Bachillerato","25-39",589,589
"7636"," Urbana ",1," Mujer ",63," Jefe "," IESS, seguro general "," Unión libre "," No "," Superior Universitario ",""," Si "," Mestizo "," Si ","","","",38,""," Trabajador del hogar no remunerado ","",48," Uno ",36," No aporta ",NA,1500,NA,NA," No ",NA," No ",NA,"","","Empleo no remunerado","Población con empleo","","Sector Informal","Trabajadores no calificados, ocupaciones elementales","A. Agricultura, ganadería caza y silvicultura y pesca","Superior","40-64",NA,1500
"7637"," Urbana ",1," Mujer ",67," Jefe "," Ninguno "," Divorciado(a) "," No "," Primaria "," Si ",""," Blanco "," Si ","","","",69,""," Cuenta Propia ","",41," Uno ",65," No aporta ",NA,NA,150,NA," No ",NA," No ",NA,"8","","Otro empleo no pleno","Población con empleo","","Sector Informal","Trabajad. calificados agropecuarios y pesqueros","A. Agricultura, ganadería caza y silvicultura y pesca","Educación Básica","65 y más",8,158
"7638"," Urbana ",1," Hombre ",53," Jefe "," Ninguno "," Casado(a) "," No "," Primaria "," Si ",""," Mestizo "," Si ","","","",46,""," Cuenta Propia ","",35," Uno ",44," No aporta ",NA,NA,NA,NA," No ",NA," No ",NA,"1300","","Empleo Adecuado/Pleno","Población con empleo","","Sector Informal","Trabajad. de los servicios y comerciantes","G. Comercio, reparación vehículos","Educación Básica","40-64",1300,1300
"7639"," Urbana ",1," Mujer ",42," Jefe "," Ninguno "," Separado(a) "," No "," Secundaria ","",""," Mestizo "," Si ","","","",38,""," Empleado privado "," Con contrato temporal, ocasional o eventual",1," Uno ",36," No aporta ",NA,NA,NA,NA," No ",NA," No ",NA,"420","","Empleo Adecuado/Pleno","Población con empleo","","Sector Formal","Trabajad. de los servicios y comerciantes","B. Explotación de minas y canteras","Educación Media/Bachillerato","40-64",420,420
